objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587739707405765171,4646,40,3,80,2611,6,205.3317232,28.38961967,24.128319,24.088408,23.14307,22.316641,21.481684,0.983915,0.392155,0.27493,0.212694,0.406298
587739707405765180,4646,40,3,80,2620,6,205.32708636,28.36030995,22.618525,21.777267,21.265564,21.139425,21.103516,0.352338,0.062096,0.056953,0.078447,0.310782
587739707405765186,4646,40,3,80,2626,3,205.32667506,28.35580741,25.343754,22.612078,21.847237,21.626623,21.614016,0.989709,0.126466,0.096485,0.124878,0.48545
587739707405765188,4646,40,3,80,2628,6,205.32462832,28.34453388,23.505737,22.504665,21.952736,21.597267,23.081776,0.670305,0.108271,0.096585,0.109953,0.718147
587739707405765191,4646,40,3,80,2631,6,205.32790253,28.35723116,24.184023,22.230221,21.677664,21.258886,20.76779,0.987648,0.085405,0.076725,0.082148,0.220916
587739707405765193,4646,40,3,80,2633,3,205.34194503,28.42782323,24.108521,22.328112,21.606894,21.356859,21.02515,1.385225,0.132958,0.106083,0.136295,0.413506
587739707405765194,4646,40,3,80,2634,6,205.32299054,28.33175154,24.855188,22.905699,22.288218,21.917988,21.430513,1.082067,0.151511,0.128634,0.145392,0.383394
587739707405765201,4646,40,3,80,2641,3,205.34066036,28.40997341,22.201689,21.41345,21.057737,20.911776,20.709114,0.283136,0.051932,0.056325,0.076656,0.263073
587739707405765202,4646,40,3,80,2642,3,205.34070591,28.411294,25.261028,23.188183,22.004557,21.072016,20.365824,1.069245,0.223533,0.121494,0.084767,0.186292
587739707405765204,4646,40,3,80,2644,6,205.33192069,28.36524979,22.397003,21.621817,21.084311,20.933001,20.642864,0.290914,0.053947,0.048599,0.064953,0.208548
587739707405765205,4646,40,3,80,2645,6,205.33136484,28.36433301,23.321299,23.767443,22.641233,22.108143,22.316551,0.590565,0.305808,0.174848,0.171423,0.66291
587739707405765209,4646,40,3,80,2649,6,205.33657548,28.38684733,23.399508,21.983282,21.405949,21.152609,21.137068,0.645576,0.071902,0.062808,0.076881,0.30818
587739707405765211,4646,40,3,80,2651,6,205.32921686,28.34856569,23.708105,21.856941,21.389101,21.145285,21.61356,0.766762,0.063484,0.060222,0.074548,0.439283
587739707405765213,4646,40,3,80,2653,6,205.34155454,28.41531118,22.579571,21.27508,20.860258,20.664513,20.455952,0.334589,0.040726,0.041042,0.05139,0.173743
587739707405765214,4646,40,3,80,2654,6,205.34307467,28.41610592,24.988037,22.313459,21.74078,21.433142,21.42948,1.054335,0.096176,0.085509,0.100255,0.399199
587739707405765217,4646,40,3,80,2657,3,205.33626335,28.38058287,23.316008,22.989744,21.057024,20.291832,19.959845,0.726412,0.200851,0.056577,0.045914,0.139719
587739707405765223,4646,40,3,80,2663,3,205.33234443,28.35752931,23.819872,22.716276,21.855452,21.527023,21.601809,0.992363,0.15139,0.107386,0.128129,0.53508
587739707405765224,4646,40,3,80,2664,3,205.33355297,28.36070456,22.984444,22.281448,21.275099,21.23197,20.691019,0.543206,0.106704,0.066458,0.10097,0.2584
587739707405765225,4646,40,3,80,2665,6,205.34485104,28.41761384,25.124897,23.078051,22.738192,21.958067,23.540001,1.060921,0.192827,0.21501,0.171448,0.678471
587739707405765227,4646,40,3,80,2667,3,205.34666758,28.42330989,22.629786,22.14572,21.838894,21.790306,22.401152,0.449487,0.10623,0.123358,0.189636,0.978262
587739707405765229,4646,40,3,80,2669,3,205.34878782,28.42492523,24.26853,22.933832,21.552698,21.069145,20.910856,1.141724,0.173357,0.079958,0.081584,0.289544
587739707405765230,4646,40,3,80,2670,6,205.34676438,28.42625544,23.433327,22.387201,22.025173,21.322006,21.061842,0.6405,0.096915,0.104461,0.086794,0.28526
587739707405765231,4646,40,3,80,2671,6,205.34695463,28.42766554,24.7892,22.800468,22.027506,21.939886,20.984154,1.062298,0.140028,0.105096,0.149562,0.269354
587739707405765232,4646,40,3,80,2672,6,205.34688033,28.42514495,24.714426,22.820406,22.071777,21.883888,20.700693,1.169363,0.153669,0.11894,0.157723,0.231295
587739707405765233,4646,40,3,80,2673,3,205.35055622,28.42504707,23.643402,22.933249,22.44315,21.544889,21.549372,0.98663,0.205102,0.207852,0.153412,0.59663
587739707405765234,4646,40,3,80,2674,3,205.35011117,28.42634074,26.179913,22.821054,21.874418,21.66143,21.923685,0.720065,0.198574,0.135753,0.183119,0.829474
587739707405765235,4646,40,3,80,2675,6,205.34875596,28.42641423,24.286512,22.891689,22.716637,22.349194,21.589548,1.260083,0.18555,0.238369,0.272868,0.547222
587739707405765237,4646,40,3,80,2677,6,205.33230479,28.34987051,22.928169,23.01523,22.096169,21.864527,21.252132,0.452039,0.171625,0.113335,0.145212,0.350018
587739707405765238,4646,40,3,80,2678,6,205.33415768,28.34972963,23.241385,22.899303,22.184393,21.968761,22.398941,0.558172,0.150697,0.11797,0.15182,0.688808
587739707405765239,4646,40,3,80,2679,6,205.34591095,28.41617098,22.706566,21.747433,21.097019,20.87982,20.902708,0.36409,0.059325,0.048818,0.060401,0.250196
587739707405765258,4646,40,3,80,2698,6,205.33361256,28.33313844,23.290943,21.596949,21.132784,20.819183,20.74357,0.585711,0.051907,0.049195,0.057143,0.221956
587739707405765259,4646,40,3,80,2699,6,205.33212225,28.33390905,24.104986,22.762283,22.019749,21.736223,21.452578,0.977097,0.135661,0.103602,0.126295,0.399954
587739707405765260,4646,40,3,80,2700,6,205.350507,28.41691626,23.078615,21.578178,21.147062,20.940189,20.949121,0.507305,0.053384,0.052526,0.066592,0.272207
587739707405765264,4646,40,3,80,2704,6,205.33667646,28.34514418,23.286753,21.717945,21.257977,20.759052,20.379362,0.580157,0.056958,0.055073,0.055099,0.164031
587739707405765265,4646,40,3,80,2705,6,205.33543389,28.34512798,22.777098,22.744841,21.993521,21.772633,21.252092,0.380308,0.13204,0.099956,0.12783,0.334976
587739707405765273,4646,40,3,80,2713,6,205.33631451,28.33543902,23.790945,22.463388,21.660404,21.45669,20.932425,0.815036,0.103433,0.07532,0.097382,0.255562
587739707405765277,4646,40,3,80,2717,6,205.33354266,28.31958361,23.019836,22.375189,21.524891,21.429243,20.853331,0.586648,0.119509,0.085713,0.125447,0.312684
587739707405765279,4646,40,3,80,2719,6,205.34139557,28.35617767,22.460253,21.709249,21.103264,20.928885,21.526308,0.319341,0.060253,0.052071,0.069193,0.462032
587739707405765289,4646,40,3,80,2729,3,205.34010212,28.34190767,22.225594,21.473547,20.787951,20.575157,20.415674,0.383408,0.070829,0.059584,0.081271,0.287317
587739707405765295,4646,40,3,80,2735,3,205.33935058,28.33472595,23.933689,23.141994,22.493147,22.035376,23.658966,0.961258,0.197786,0.168514,0.178698,0.629879
587739707405765303,4646,40,3,80,2743,6,205.34135323,28.33142365,22.794973,21.915438,21.491955,21.307112,21.154177,0.385533,0.06638,0.065551,0.085907,0.311209
587739707405765304,4646,40,3,80,2744,3,205.34023726,28.3306206,24.477861,23.664021,22.493246,21.357023,20.882347,1.319378,0.338399,0.192166,0.11407,0.31021
587739707405765305,4646,40,3,80,2745,6,205.34021031,28.33229395,25.550753,24.149336,23.361536,22.138533,22.634384,0.813771,0.390153,0.314909,0.175517,0.732006
587739707405765308,4646,40,3,80,2748,6,205.34254938,28.33380942,23.644087,22.324057,21.697962,21.308474,21.304117,0.742212,0.092827,0.07762,0.085428,0.348827
587739707405765309,4646,40,3,80,2749,6,205.34553262,28.3480661,22.690712,22.528545,21.987627,21.785767,20.770521,0.354142,0.110123,0.099671,0.129493,0.22408
587739707405765316,4646,40,3,80,2756,3,205.34581855,28.34375894,22.618071,22.653276,22.88126,22.503584,23.960201,0.418891,0.150128,0.274172,0.315243,0.604878
587739707405765323,4646,40,3,80,2763,3,205.34717583,28.34597499,23.52924,22.275009,21.568975,21.15624,21.014879,0.921309,0.116724,0.095861,0.108399,0.389402
587739707405765358,4646,40,3,80,2798,6,205.34896979,28.33594159,23.082846,21.612226,21.143236,21.06897,20.835775,0.488516,0.051739,0.04945,0.070245,0.23755
587739707405765370,4646,40,3,80,2810,3,205.34919348,28.33059496,25.124182,23.098808,21.98238,21.526495,21.938358,1.572502,0.269718,0.154771,0.16648,0.884741
587739707405765371,4646,40,3,80,2811,3,205.35156586,28.32948963,25.265203,23.988188,22.835899,21.890591,21.884855,1.209576,0.451911,0.262712,0.184603,0.689597
587739707405765372,4646,40,3,80,2812,3,205.34987048,28.32982479,23.691526,23.072025,22.649157,22.105452,21.368092,0.812181,0.180147,0.183499,0.180175,0.38534
587739707405765373,4646,40,3,80,2813,6,205.35065703,28.33051077,24.980648,23.482721,22.471848,22.482939,22.163031,1.092546,0.249363,0.157475,0.247973,0.657407
587739707405765375,4646,40,3,80,2815,6,205.34728527,28.31643668,24.07357,22.670002,22.152693,21.964371,21.563526,0.960978,0.122704,0.115466,0.152916,0.429697
587739707405765380,4646,40,3,80,2820,6,205.35157266,28.33228711,25.439774,22.721447,21.896889,21.642433,21.548162,0.874728,0.129521,0.092532,0.1146,0.424269
587739707405765390,4646,40,3,80,2830,6,205.34922969,28.31207386,23.848099,22.345016,21.740755,21.580599,21.248419,0.853162,0.093067,0.081033,0.108847,0.335065
587739707405765395,4646,40,3,80,2835,6,205.35265719,28.3188333,26.383579,22.757982,21.86834,21.512129,21.160965,0.434234,0.13437,0.091505,0.104095,0.316352
587739707405765403,4646,40,3,80,2843,6,205.35515965,28.31807623,22.392948,21.886629,21.328804,21.217264,20.630564,0.279389,0.064464,0.057345,0.079021,0.199447
587739707405765406,4646,40,3,80,2846,6,205.35883314,28.33426269,22.6432,21.456938,20.900091,20.777245,20.751034,0.345391,0.046379,0.040864,0.05506,0.222971
587739707405765410,4646,40,3,80,2850,6,205.35588919,28.31356577,23.155226,22.912725,22.556126,22.351837,22.074238,0.551847,0.157896,0.172455,0.226081,0.637195
587739707405765413,4646,40,3,80,2853,6,205.35729512,28.31488982,22.516947,21.327112,20.894712,20.749172,20.810991,0.312046,0.041615,0.040705,0.053798,0.233797
587739707405765414,4646,40,3,80,2854,6,205.36073467,28.33272288,23.055775,21.842276,21.13431,21.04888,21.105751,0.515687,0.06637,0.052594,0.075214,0.324243
587739707405765418,4646,40,3,80,2858,6,205.35962404,28.32312997,23.873363,22.396706,21.709682,21.387877,20.810692,0.87504,0.099129,0.080835,0.094457,0.238514
587739707405765420,4646,40,3,80,2860,6,205.36055643,28.32560708,22.874556,22.066967,21.395432,21.192137,21.381771,0.424428,0.075057,0.061354,0.078769,0.376409
587739707405765421,4646,40,3,80,2861,3,205.36034688,28.3279618,25.129206,25.702002,22.894312,21.921204,22.607794,2.102951,1.003203,0.460204,0.316337,1.5942
587739707405765430,4646,40,3,80,2870,6,205.36096593,28.32001294,22.660126,21.328249,20.879396,20.696829,20.450747,0.358164,0.042509,0.040998,0.052753,0.177052
587739707405765436,4646,40,3,80,2876,6,205.36288782,28.32548141,24.000538,22.895493,22.218937,21.72584,21.795979,0.949031,0.152772,0.124914,0.126935,0.521918
587739707405765437,4646,40,3,80,2877,6,205.36416251,28.32700339,24.267536,22.206501,21.495043,21.568838,21.153505,1.133439,0.091503,0.072608,0.121084,0.345839
587739707405765455,4646,40,3,80,2895,6,205.36663172,28.32898906,24.375395,23.015833,22.423674,21.828602,21.071178,1.072224,0.164409,0.144416,0.133672,0.288001
587739707405765459,4646,40,3,80,2899,6,205.36256916,28.30461593,22.691309,21.373564,20.694513,20.553566,20.335199,0.367237,0.043282,0.035213,0.046368,0.158645
587739707405765460,4646,40,3,80,2900,6,205.36196741,28.30549769,24.569447,22.904886,22.359198,21.725941,22.453577,1.145614,0.152764,0.141442,0.126885,0.730271
587739707405765481,4646,40,3,80,2921,6,205.37002916,28.31158742,25.798508,23.005669,22.251041,22.244581,21.366011,0.694693,0.162203,0.124925,0.19227,0.368665
587739707405765484,4646,40,3,80,2924,6,205.37307814,28.31908258,24.249002,21.861557,21.354956,21.188828,21.322659,1.195605,0.071158,0.067565,0.091657,0.419002
587739707405765523,4646,40,3,80,2963,6,205.37366665,28.30306204,24.674931,22.782066,22.209848,21.836308,21.467716,1.111058,0.134099,0.121009,0.135245,0.397112
587739707405765544,4646,40,3,80,2984,6,205.38068877,28.3174213,22.642546,21.330696,20.881065,20.714598,20.651394,0.346422,0.041761,0.040844,0.052498,0.204312
587739707405765563,4646,40,3,80,3003,6,205.38385591,28.32153814,24.984579,22.478432,21.697422,21.202312,21.069942,1.12736,0.109065,0.082334,0.082819,0.304962
587739707405765579,4646,40,3,80,3019,6,205.38149173,28.29773266,25.74151,22.641376,21.903021,21.580965,22.202009,0.773821,0.126454,0.099021,0.116241,0.686541
587739707405765584,4646,40,3,80,3024,6,205.38497575,28.30823069,24.578815,22.562658,22.055178,21.784569,22.282223,1.208308,0.121434,0.116452,0.144281,0.737547
587739707405765596,4646,40,3,80,3036,3,205.38562137,28.29556951,22.766739,22.454475,21.584444,21.375328,21.13308,0.565583,0.150097,0.105832,0.141968,0.471715
587739707405765604,4646,40,3,80,3044,6,205.3914061,28.30648341,23.293562,21.538967,21.023272,20.859135,20.572989,0.592231,0.048747,0.044982,0.058165,0.190401
587739707405765609,4646,40,3,80,3049,6,205.39312076,28.30970493,23.64731,23.070498,22.010721,21.597532,21.641064,0.746606,0.173707,0.102021,0.109134,0.451988
587739707405765621,4646,40,3,80,3061,6,205.39468065,28.30150098,23.881687,22.761427,21.909275,21.710962,22.26593,0.908033,0.13589,0.096813,0.125849,0.684451
587739707405765633,4646,40,3,80,3073,6,205.39961667,28.31281103,23.198139,22.088526,21.519732,21.221306,20.815079,0.578396,0.080455,0.072199,0.085974,0.252531
587739707405765648,4646,40,3,80,3088,6,205.3979161,28.29555589,24.999788,21.857626,21.332048,21.081018,21.116123,1.070431,0.062647,0.057959,0.070089,0.301827
587739707405765651,4646,40,3,80,3091,3,205.40272881,28.31703684,26.325453,21.71055,20.54299,20.096272,19.818943,0.564812,0.065907,0.03662,0.038287,0.123072
587739707405765652,4646,40,3,80,3092,6,205.40354011,28.31835467,22.66382,21.819248,21.246815,21.014761,20.541336,0.369219,0.063288,0.056201,0.069792,0.194762
587739707405765657,4646,40,3,80,3097,6,205.40206696,28.3029706,23.193157,22.366013,21.624704,21.56641,21.783875,0.567773,0.098533,0.076742,0.111957,0.524138
587739707405765686,4646,40,3,80,3126,6,205.40563192,28.30674163,24.833492,24.61714,22.973579,22.285879,22.053614,1.10532,0.502297,0.231244,0.197781,0.592692
587739707405765781,4646,40,3,80,3221,6,205.3089806,28.39709541,24.537134,23.269558,22.674629,22.186491,23.066662,1.075824,0.207021,0.183042,0.184751,0.715808
587739707405765788,4646,40,3,80,3228,6,205.30901433,28.37727792,23.899145,23.434256,22.574915,22.064892,22.837088,0.953443,0.257635,0.183864,0.188078,0.82318
587739707405765790,4646,40,3,80,3230,6,205.31953252,28.41687626,24.139256,23.289944,21.998138,21.529327,21.079937,0.99873,0.217268,0.10696,0.108796,0.296123
587739707405765792,4646,40,3,80,3232,6,205.31619074,28.39709745,23.418219,23.394009,22.302923,22.555246,22.323683,0.693881,0.246925,0.145341,0.280454,0.733344
587739707405765799,4646,40,3,80,3239,6,205.32261574,28.41217485,25.950129,23.59276,22.322996,21.992422,22.430901,0.675706,0.30389,0.155683,0.183067,0.801629
587739707405765800,4646,40,3,80,3240,6,205.31573483,28.37525148,24.501886,23.71447,22.704172,22.316217,23.861256,1.068321,0.290956,0.185585,0.238196,0.49293
587739707405765803,4646,40,3,80,3243,3,205.31575228,28.35313578,23.84794,23.256258,21.999083,21.394478,20.841305,1.04263,0.252112,0.126211,0.11947,0.303564
587739707405765807,4646,40,3,80,3247,6,205.31824565,28.36020213,25.802055,23.29813,22.113657,21.77512,22.398108,0.716226,0.221175,0.119052,0.13931,0.731309
587739707405765809,4646,40,3,80,3249,3,205.32124943,28.36965873,23.985754,23.970123,22.523983,22.217279,21.90613,0.903934,0.355415,0.15885,0.189766,0.534809
587739707405765813,4646,40,3,80,3253,6,205.32931862,28.39890996,25.180647,23.517189,22.096712,21.46771,21.803436,1.012633,0.271087,0.119327,0.107187,0.544107
587739707405765814,4646,40,3,80,3254,3,205.31793781,28.34131579,23.817423,23.540737,22.335991,21.999151,21.932129,0.931823,0.29162,0.153534,0.182378,0.635668
587739707405765815,4646,40,3,80,3255,6,205.33266641,28.41188812,23.762365,24.051239,22.669355,22.783396,22.640217,0.805438,0.373777,0.183595,0.304645,0.72718
587739707405765816,4646,40,3,80,3256,6,205.32871041,28.3896995,24.555504,23.486326,22.190239,21.780067,21.440392,1.122426,0.254869,0.125446,0.136275,0.403036
587739707405765820,4646,40,3,80,3260,3,205.32387083,28.35424605,24.274124,22.692715,20.914413,20.136595,19.605637,3.888164,0.463899,0.147798,0.124907,0.322969
587739707405765824,4646,40,3,80,3264,6,205.32086761,28.3362528,24.612347,24.93519,22.271818,21.312044,20.833397,1.395405,0.714049,0.164014,0.113647,0.308416
587739707405765827,4646,40,3,80,3267,3,205.32557008,28.35259847,25.172651,22.913738,21.961452,21.871548,22.780079,1.637938,0.24607,0.16685,0.256879,1.326596
587739707405765828,4646,40,3,80,3268,3,205.32892197,28.36715332,24.443827,23.558914,22.7034,22.212898,22.078987,1.068165,0.259806,0.185166,0.18832,0.592356
587739707405765829,4646,40,3,80,3269,6,205.33363887,28.39523766,24.391172,23.166721,22.205818,22.096958,21.610678,1.124089,0.201047,0.131397,0.186359,0.473401
587739707405765830,4646,40,3,80,3270,6,205.33799084,28.40862064,23.094637,23.573643,22.685869,22.199198,21.833464,0.495503,0.265812,0.185152,0.186653,0.512196
587739707405765831,4646,40,3,80,3271,6,205.33169266,28.37521862,25.732038,24.09234,22.622129,22.704304,23.642834,0.704422,0.386294,0.17371,0.286196,0.571294
587739707405765833,4646,40,3,80,3273,6,205.33327268,28.37722271,23.62973,23.505098,21.597364,20.701801,20.192501,1.044666,0.348718,0.102586,0.074801,0.196488
587739707405765843,4646,40,3,80,3283,6,205.33166673,28.32820526,23.935942,23.251892,22.176474,21.857256,22.728609,0.897994,0.201935,0.117676,0.140091,0.748084
587739707405765844,4646,40,3,80,3284,6,205.33877954,28.36308996,24.271528,23.842148,22.710114,22.440046,21.692753,1.02123,0.321642,0.185691,0.226479,0.466712
587739707405765847,4646,40,3,80,3287,6,205.35044258,28.41194333,24.847057,23.499809,22.629911,22.131853,22.528475,1.147736,0.268378,0.194599,0.196422,0.790142
587739707405765864,4646,40,3,80,3304,3,205.34295787,28.31257834,25.120207,23.267063,21.053375,19.609568,18.856937,2.812673,0.554466,0.12126,0.056026,0.118246
587739707405765875,4646,40,3,80,3315,6,205.35355391,28.33127464,24.659977,23.793873,22.743763,22.829304,22.263172,1.092516,0.308827,0.189502,0.312354,0.655114
587739707405765880,4646,40,3,80,3320,6,205.3574484,28.31770537,25.005396,23.913477,22.78533,22.591616,21.681585,1.087928,0.345385,0.204306,0.269181,0.483463
587739707405765885,4646,40,3,80,3325,6,205.36497047,28.31486497,24.455448,23.341583,22.670218,22.255257,22.476294,1.093307,0.21499,0.178608,0.193592,0.709812
587739707405765888,4646,40,3,80,3328,6,205.36788175,28.32130942,24.795761,23.452938,22.504568,22.098789,21.756914,1.145027,0.24593,0.1636,0.180152,0.518659
587739707405765894,4646,40,3,80,3334,6,205.37245898,28.31527946,24.86792,24.210733,22.776501,23.553841,23.189997,1.086216,0.407732,0.195307,0.522757,0.708622
587739707405765901,4646,40,3,80,3341,3,205.3732524,28.29844163,23.74082,23.455355,22.151108,21.657833,21.630478,1.050912,0.311748,0.152703,0.158283,0.611516
587739707405765912,4646,40,3,80,3352,3,205.38525115,28.32273447,23.233402,23.324045,22.496407,22.213531,22.630913,0.675963,0.257823,0.192644,0.238295,0.929063
587739707405765917,4646,40,3,80,3357,6,205.38392388,28.30188672,24.991459,23.513693,22.744553,22.49544,23.93387,1.067429,0.245641,0.190928,0.236874,0.477917
587739707405765918,4646,40,3,80,3358,6,205.38563357,28.30669052,26.451553,24.887671,22.820408,21.61371,20.197828,0.404289,0.54412,0.20371,0.110875,0.137788
587739707405765922,4646,40,3,80,3362,3,205.39162444,28.31059137,23.662926,23.14678,21.891457,21.557999,22.944536,1.345098,0.325358,0.164729,0.199245,1.39393
587739707405765926,4646,40,3,80,3366,6,205.39157921,28.30227008,23.864428,23.54071,22.497065,22.264021,21.584454,0.91295,0.264198,0.164696,0.208832,0.461931
587739707405765931,4646,40,3,80,3371,6,205.39755412,28.30154141,24.58271,23.294842,22.538055,22.225086,22.76535,1.110677,0.204974,0.160732,0.187786,0.747619
587739707405765932,4646,40,3,80,3372,6,205.40157406,28.31413054,23.611931,23.793463,22.442596,22.445997,21.708448,0.737042,0.306816,0.147555,0.22621,0.474914
587739707405765994,4646,40,3,80,3434,3,205.31749005,28.40327441,23.554382,23.303274,21.760712,20.364639,20.258512,1.78386,0.541774,0.216443,0.103043,0.387003
587739707405765995,4646,40,3,80,3435,6,205.31283098,28.37864385,24.29405,25.435022,23.411974,21.964462,22.150267,1.094948,0.57068,0.354449,0.165055,0.661339
587739707405765996,4646,40,3,80,3436,3,205.31438368,28.38242819,26.221148,23.150869,22.881376,22.040995,21.322056,0.554947,0.215762,0.257933,0.198383,0.419984
587739707405766007,4646,40,3,80,3447,6,205.35602439,28.42622586,26.023733,24.446003,22.750872,22.241951,21.149242,0.572649,0.484913,0.198357,0.200202,0.315075
587739707405766017,4646,40,3,80,3457,3,205.34480478,28.31817256,25.404713,25.476204,22.83802,21.30644,20.927189,1.150156,0.703076,0.27089,0.114572,0.339756
587739707405766040,4646,40,3,80,3480,3,205.39900974,28.30905664,25.471586,23.68618,22.997215,22.108288,22.47683,0.960501,0.311122,0.264851,0.195376,0.81057
587739707405766050,4646,40,3,80,3490,6,205.33249602,28.36805917,23.405428,25.293261,25.084187,24.903624,20.577114,0.626358,0.554623,0.616095,0.600699,0.188724
587739720831795248,4649,40,4,145,48,6,205.35987323,28.42624959,18.437027,17.137775,16.617111,16.384008,16.275101,0.020104,4.361567E-3,4.297748E-3,4.563879E-3,8.996386E-3
587739720831795266,4649,40,4,145,66,6,205.37730414,28.45465046,18.751911,18.829977,19.379116,19.71129,19.817205,0.022807,8.796983E-3,0.014644,0.025362,0.121521
587739720831795267,4649,40,4,145,67,6,205.36897231,28.4502528,20.206861,19.267879,19.045332,18.969772,19.035885,0.062822,0.01129,0.011902,0.01507,0.063757
587739720831795268,4649,40,4,145,68,6,205.3737962,28.45128013,21.210186,20.258904,19.866587,19.721247,19.618635,0.140654,0.021459,0.020417,0.02589,0.103417
587739720831795269,4649,40,4,145,69,6,205.37029255,28.44918195,21.398241,20.386782,20.129725,19.976259,20.055937,0.16393,0.023344,0.024593,0.031362,0.149979
587739720831795270,4649,40,4,145,70,6,205.37128211,28.44999143,21.918112,20.742655,20.257277,20.103312,19.910789,0.25281,0.030536,0.027126,0.034655,0.132052
587739720831795271,4649,40,4,145,71,6,205.37799513,28.45427371,21.82239,20.662399,20.427284,20.326887,20.280714,0.236151,0.030492,0.031431,0.041753,0.183468
587739720831795272,4649,40,4,145,72,6,205.36638974,28.44995669,21.845123,20.867355,20.450384,20.380714,20.314734,0.240397,0.033689,0.031511,0.044326,0.193652
587739720831795273,4649,40,4,145,73,3,205.37154226,28.45130623,22.903753,20.89662,20.54361,20.290026,20.268635,0.767213,0.04228,0.043311,0.054379,0.253481
587739720831795274,4649,40,4,145,74,6,205.37214521,28.44923962,23.158365,23.094152,21.84893,21.203413,20.625368,0.763637,0.225014,0.105655,0.094299,0.266479
587739720831795275,4649,40,4,145,75,6,205.37509768,28.45120401,25.757597,22.616102,21.891014,21.427565,20.760445,0.861823,0.140809,0.102537,0.10637,0.277041
587739720831795276,4649,40,4,145,76,6,205.37563869,28.45266599,24.415531,22.239281,21.51985,21.058468,21.25655,1.899473,0.135024,0.104559,0.111851,0.621518
587739720831795277,4649,40,4,145,77,6,205.37688741,28.45312421,25.767635,22.522135,21.986507,21.577024,21.624765,0.935691,0.141429,0.123636,0.135915,0.6315
587739720831795297,4649,40,4,145,97,6,205.38882799,28.44836771,17.685106,16.263538,15.671745,15.410694,15.277952,0.012287,3.492706E-3,3.614212E-3,3.774911E-3,5.634565E-3
587739720831795298,4649,40,4,145,98,6,205.38411537,28.442513,20.232122,19.202217,18.960646,18.847446,18.814938,0.063459,0.01081,0.01118,0.013663,0.051655
587739720831795299,4649,40,4,145,99,6,205.38585679,28.44678682,20.110498,19.131338,18.921272,18.812653,18.952158,0.058321,0.010391,0.010944,0.013379,0.058218
587739720831795300,4649,40,4,145,100,3,205.38559965,28.44351272,19.826927,18.884079,18.647116,18.496937,18.549898,0.059784,0.01024,0.010938,0.014021,0.061698
587739720831795301,4649,40,4,145,101,3,205.3918082,28.44459326,21.029165,19.961737,19.674461,19.565037,19.627409,0.134775,0.018922,0.01969,0.026208,0.123392
587739720831795302,4649,40,4,145,102,6,205.38643932,28.44840758,21.789219,20.535358,20.168617,20.039545,20.09799,0.228648,0.026544,0.025552,0.033623,0.159981
587739720831795303,4649,40,4,145,103,6,205.39060263,28.4463573,22.423733,21.009947,20.517855,20.576698,20.197796,0.388443,0.038534,0.033287,0.05177,0.17011
587739720831795304,4649,40,4,145,104,3,205.39027741,28.44717815,22.391775,21.18771,21.189636,20.36018,19.733831,0.521733,0.085073,0.102425,0.062741,0.165715
587739720831795305,4649,40,4,145,105,6,205.38404543,28.44411479,22.223263,21.112316,20.772655,20.579325,20.383629,0.332789,0.041268,0.041034,0.052647,0.207241
587739720831795306,4649,40,4,145,106,6,205.38831792,28.45116576,22.164591,21.135475,20.746454,20.687115,20.689201,0.313658,0.041534,0.03978,0.05677,0.265094
587739720831795307,4649,40,4,145,107,6,205.38624426,28.44511494,23.079786,21.679888,21.274969,21.02248,22.235174,0.682258,0.065744,0.062397,0.077652,0.832225
587739720831795308,4649,40,4,145,108,3,205.38871509,28.45284743,22.469549,21.002148,20.340832,20.130098,19.667133,0.673498,0.056279,0.04704,0.063644,0.20011
587739720831795309,4649,40,4,145,109,3,205.39088905,28.4481866,25.444429,22.869366,21.694298,21.470472,21.514381,1.047556,0.177385,0.087431,0.11048,0.51017
587739720831795310,4649,40,4,145,110,6,205.38659746,28.45207612,22.784025,22.483658,21.802963,21.816063,20.967136,0.523918,0.126203,0.09544,0.149126,0.331048
587739720831795311,4649,40,4,145,111,3,205.38757878,28.44597623,22.960028,22.808712,22.513115,21.643469,22.32295,0.852009,0.231766,0.264858,0.194522,1.282242
587739720831795335,4649,40,4,145,135,6,205.40193277,28.4603031,18.048105,16.68882,16.155121,15.902928,15.779249,0.014858,3.781142E-3,3.867655E-3,4.026858E-3,6.905666E-3
587739720831795336,4649,40,4,145,136,6,205.40266561,28.45956359,21.367348,20.233881,19.885077,19.737097,19.716116,0.15795,0.02446,0.021734,0.026608,0.111272
587739720831795337,4649,40,4,145,137,3,205.40053159,28.45821123,23.425684,24.052299,21.918676,21.341581,20.5222,1.037462,0.542509,0.128574,0.123456,0.282269
587739720831795347,4649,40,4,145,147,6,205.41102974,28.44720678,19.176205,18.028133,17.568432,17.355137,17.262304,0.029714,5.934807E-3,5.657303E-3,6.114341E-3,0.015913
587739720831795348,4649,40,4,145,148,6,205.41271881,28.44624158,19.827896,18.663034,18.254351,18.0811,17.972082,0.046645,8.023148E-3,7.660112E-3,8.64483E-3,0.026497
587739720831795349,4649,40,4,145,149,6,205.40774058,28.44807797,20.670269,19.881008,19.57411,19.505432,19.457153,0.088418,0.016718,0.01677,0.021915,0.089228
587739720831795350,4649,40,4,145,150,6,205.40616617,28.45142798,21.445406,20.425764,20.108696,19.964779,19.955965,0.166912,0.024353,0.024452,0.031224,0.138875
